Series ID,Year,Period,Label,Value,,
LAUST020000000000003,2018,M03,2018 Mar,7.2,,
LAUST020000000000003,2018,M04,2018 Apr,6.8,,
LAUST020000000000003,2018,M05,2018 May,6.5,,
LAUST020000000000003,2018,M06,2018 Jun,6.5,,
LAUST020000000000003,2018,M07,2018 Jul,5.8,,
LAUST020000000000003,2018,M08,2018 Aug,5.5,,
LAUST020000000000003,2018,M09,2018 Sep,5.7,,
LAUST020000000000003,2018,M10,2018 Oct,5.8,,
LAUST020000000000003,2018,M11,2018 Nov,6.2,,
LAUST020000000000003,2018,M12,2018 Dec,6.3,,
LAUST020000000000003,2019,M01,2019 Jan,6.9,,
LAUST020000000000003,2019,M02,2019 Feb,7,,
LAUST020000000000003,2019,M03,2019 Mar,6.8,,
LAUST020000000000003,2019,M04,2019 Apr,6.3,,
LAUST020000000000003,2019,M05,2019 May,6,,
LAUST020000000000003,2019,M06,2019 Jun,6.3,,
LAUST020000000000003,2019,M07,2019 Jul,5.6,,
LAUST020000000000003,2019,M08,2019 Aug,5.3,,
LAUST020000000000003,2019,M09,2019 Sep,5.5,,
LAUST020000000000003,2019,M10,2019 Oct,5.7,,
LAUST020000000000003,2019,M11,2019 Nov,6.1,,
LAUST020000000000003,2019,M12,2019 Dec,6.1,,
LAUST020000000000003,2020,M01,2020 Jan,6.6,,
LAUST020000000000003,2020,M02,2020 Feb,5.9,,
LAUST020000000000003,2020,M03,2020 Mar,5.9,,
LAUST020000000000003,2020,M04,2020 Apr,13.7,,
LAUST040000000000003,2018,M01,2018 Jan,4.9,,
LAUST040000000000003,2018,M02,2018 Feb,4.7,,
LAUST040000000000003,2018,M03,2018 Mar,4.6,,
LAUST040000000000003,2018,M04,2018 Apr,4.5,,
LAUST040000000000003,2018,M05,2018 May,4.4,,
LAUST040000000000003,2018,M06,2018 Jun,5,,
LAUST040000000000003,2018,M07,2018 Jul,5,,
LAUST040000000000003,2018,M08,2018 Aug,5.1,,
LAUST040000000000003,2018,M09,2018 Sep,4.8,,
LAUST040000000000003,2018,M10,2018 Oct,4.7,,
LAUST040000000000003,2018,M11,2018 Nov,4.5,,
LAUST040000000000003,2018,M12,2018 Dec,4.7,,
LAUST040000000000003,2019,M01,2019 Jan,5.1,,
LAUST040000000000003,2019,M02,2019 Feb,4.7,,
LAUST040000000000003,2019,M03,2019 Mar,4.7,,
LAUST040000000000003,2019,M04,2019 Apr,4.5,,
LAUST040000000000003,2019,M05,2019 May,4.6,,
LAUST040000000000003,2019,M06,2019 Jun,5,,
LAUST040000000000003,2019,M07,2019 Jul,5.1,,
LAUST040000000000003,2019,M08,2019 Aug,5,,
LAUST040000000000003,2019,M09,2019 Sep,4.6,,
LAUST040000000000003,2019,M10,2019 Oct,4.5,,
LAUST040000000000003,2019,M11,2019 Nov,4.3,,
LAUST040000000000003,2019,M12,2019 Dec,4.2,,
LAUST040000000000003,2020,M01,2020 Jan,4.6,,
LAUST040000000000003,2020,M02,2020 Feb,4.4,,
LAUST040000000000003,2020,M03,2020 Mar,6.1,,
LAUST040000000000003,2020,M04,2020 Apr,12.9,,
LAUST050000000000003,2018,M01,2018 Jan,4.3,,
LAUST050000000000003,2018,M02,2018 Feb,4.3,,
LAUST050000000000003,2018,M03,2018 Mar,3.7,,
LAUST050000000000003,2018,M04,2018 Apr,3.3,,
LAUST050000000000003,2018,M05,2018 May,3.5,,
LAUST050000000000003,2018,M06,2018 Jun,3.9,,
LAUST050000000000003,2018,M07,2018 Jul,4,,
LAUST050000000000003,2018,M08,2018 Aug,3.6,,
LAUST050000000000003,2018,M09,2018 Sep,3.4,,
LAUST050000000000003,2018,M10,2018 Oct,3.2,,
LAUST050000000000003,2018,M11,2018 Nov,3.1,,
LAUST050000000000003,2018,M12,2018 Dec,3.5,,
LAUST050000000000003,2019,M01,2019 Jan,4.2,,
LAUST050000000000003,2019,M02,2019 Feb,4.1,,
LAUST050000000000003,2019,M03,2019 Mar,3.5,,
LAUST050000000000003,2019,M04,2019 Apr,3,,
LAUST050000000000003,2019,M05,2019 May,3.4,,
LAUST050000000000003,2019,M06,2019 Jun,3.8,,
LAUST050000000000003,2019,M07,2019 Jul,4.1,,
LAUST050000000000003,2019,M08,2019 Aug,3.6,,
LAUST050000000000003,2019,M09,2019 Sep,3.3,,
LAUST050000000000003,2019,M10,2019 Oct,3.1,,
LAUST050000000000003,2019,M11,2019 Nov,3.1,,
LAUST050000000000003,2019,M12,2019 Dec,3.4,,
LAUST050000000000003,2020,M01,2020 Jan,4.1,,
LAUST050000000000003,2020,M02,2020 Feb,3.9,,
LAUST050000000000003,2020,M03,2020 Mar,4.9,,
LAUST050000000000003,2020,M04,2020 Apr,10.3,,
LAUST060000000000003,2018,M01,2018 Jan,4.7,,
LAUST060000000000003,2018,M02,2018 Feb,4.6,,
LAUST060000000000003,2018,M03,2018 Mar,4.5,,
LAUST060000000000003,2018,M04,2018 Apr,4,,
LAUST060000000000003,2018,M05,2018 May,3.7,,
LAUST060000000000003,2018,M06,2018 Jun,4.4,,
LAUST060000000000003,2018,M07,2018 Jul,4.5,,
LAUST060000000000003,2018,M08,2018 Aug,4.4,,
LAUST060000000000003,2018,M09,2018 Sep,3.9,,
LAUST060000000000003,2018,M10,2018 Oct,4,,
LAUST060000000000003,2018,M11,2018 Nov,4,,
LAUST060000000000003,2018,M12,2018 Dec,4.2,,
LAUST060000000000003,2019,M01,2019 Jan,4.8,,
LAUST060000000000003,2019,M02,2019 Feb,4.5,,
LAUST060000000000003,2019,M03,2019 Mar,4.5,,
LAUST060000000000003,2019,M04,2019 Apr,3.8,,
LAUST060000000000003,2019,M05,2019 May,3.6,,
LAUST060000000000003,2019,M06,2019 Jun,4.1,,
LAUST060000000000003,2019,M07,2019 Jul,4.4,,
LAUST060000000000003,2019,M08,2019 Aug,4.2,,
LAUST060000000000003,2019,M09,2019 Sep,3.6,,
LAUST060000000000003,2019,M10,2019 Oct,3.7,,
LAUST060000000000003,2019,M11,2019 Nov,3.7,,
LAUST060000000000003,2019,M12,2019 Dec,3.7,,
LAUST060000000000003,2020,M01,2020 Jan,4.3,,
LAUST060000000000003,2020,M02,2020 Feb,4.3,,
LAUST060000000000003,2020,M03,2020 Mar,5.8,,
LAUST060000000000003,2020,M04,2020 Apr,16.1,,
LAUST080000000000003,2018,M01,2018 Jan,3.3,,
LAUST080000000000003,2018,M02,2018 Feb,3.3,,
LAUST080000000000003,2018,M03,2018 Mar,3.2,,
LAUST080000000000003,2018,M04,2018 Apr,3,,
LAUST080000000000003,2018,M05,2018 May,2.8,,
LAUST080000000000003,2018,M06,2018 Jun,3.4,,
LAUST080000000000003,2018,M07,2018 Jul,3.2,,
LAUST080000000000003,2018,M08,2018 Aug,3.2,,
LAUST080000000000003,2018,M09,2018 Sep,3.1,,
LAUST080000000000003,2018,M10,2018 Oct,3.1,,
LAUST080000000000003,2018,M11,2018 Nov,3.1,,
LAUST080000000000003,2018,M12,2018 Dec,3.2,,
LAUST080000000000003,2019,M01,2019 Jan,3.6,,
LAUST080000000000003,2019,M02,2019 Feb,3.3,,
LAUST080000000000003,2019,M03,2019 Mar,3.1,,
LAUST080000000000003,2019,M04,2019 Apr,2.8,,
LAUST080000000000003,2019,M05,2019 May,2.6,,
LAUST080000000000003,2019,M06,2019 Jun,2.9,,
LAUST080000000000003,2019,M07,2019 Jul,2.7,,
LAUST080000000000003,2019,M08,2019 Aug,2.6,,
LAUST080000000000003,2019,M09,2019 Sep,2.4,,
LAUST080000000000003,2019,M10,2019 Oct,2.4,,
LAUST080000000000003,2019,M11,2019 Nov,2.4,,
LAUST080000000000003,2019,M12,2019 Dec,2.4,,
LAUST080000000000003,2020,M01,2020 Jan,2.8,,
LAUST080000000000003,2020,M02,2020 Feb,2.9,,
LAUST080000000000003,2020,M03,2020 Mar,5.4,,
LAUST080000000000003,2020,M04,2020 Apr,12,,
LAUST090000000000003,2018,M01,2018 Jan,5.2,,
LAUST090000000000003,2018,M02,2018 Feb,5,,
LAUST090000000000003,2018,M03,2018 Mar,4.6,,
LAUST090000000000003,2018,M04,2018 Apr,4.1,,
LAUST090000000000003,2018,M05,2018 May,4.1,,
LAUST090000000000003,2018,M06,2018 Jun,4.4,,
LAUST090000000000003,2018,M07,2018 Jul,4.3,,
LAUST090000000000003,2018,M08,2018 Aug,4.1,,
LAUST090000000000003,2018,M09,2018 Sep,3.7,,
LAUST090000000000003,2018,M10,2018 Oct,3.6,,
LAUST090000000000003,2018,M11,2018 Nov,3.3,,
LAUST090000000000003,2018,M12,2018 Dec,3.4,,
LAUST090000000000003,2019,M01,2019 Jan,4.6,,
LAUST090000000000003,2019,M02,2019 Feb,4.3,,
LAUST090000000000003,2019,M03,2019 Mar,4,,
LAUST090000000000003,2019,M04,2019 Apr,3.3,,
LAUST090000000000003,2019,M05,2019 May,3.6,,
LAUST090000000000003,2019,M06,2019 Jun,3.9,,
LAUST090000000000003,2019,M07,2019 Jul,3.9,,
LAUST090000000000003,2019,M08,2019 Aug,3.8,,
LAUST090000000000003,2019,M09,2019 Sep,3.5,,
LAUST090000000000003,2019,M10,2019 Oct,3.5,,
LAUST090000000000003,2019,M11,2019 Nov,3.3,,
LAUST090000000000003,2019,M12,2019 Dec,3.2,,
LAUST090000000000003,2020,M01,2020 Jan,4.4,,
LAUST090000000000003,2020,M02,2020 Feb,4.4,,
LAUST090000000000003,2020,M03,2020 Mar,3.6,,
LAUST090000000000003,2020,M04,2020 Apr,8,,
LAUST100000000000003,2018,M01,2018 Jan,4.5,,
LAUST100000000000003,2018,M02,2018 Feb,4.4,,
LAUST100000000000003,2018,M03,2018 Mar,4.1,,
LAUST100000000000003,2018,M04,2018 Apr,3.8,,
LAUST100000000000003,2018,M05,2018 May,3.5,,
LAUST100000000000003,2018,M06,2018 Jun,4.1,,
LAUST100000000000003,2018,M07,2018 Jul,4,,
LAUST100000000000003,2018,M08,2018 Aug,3.9,,
LAUST100000000000003,2018,M09,2018 Sep,3.6,,
LAUST100000000000003,2018,M10,2018 Oct,3.4,,
LAUST100000000000003,2018,M11,2018 Nov,3,,
LAUST100000000000003,2018,M12,2018 Dec,3.1,,
LAUST100000000000003,2019,M01,2019 Jan,3.9,,
LAUST100000000000003,2019,M02,2019 Feb,3.8,,
LAUST100000000000003,2019,M03,2019 Mar,3.7,,
LAUST100000000000003,2019,M04,2019 Apr,3.5,,
LAUST100000000000003,2019,M05,2019 May,3.4,,
LAUST100000000000003,2019,M06,2019 Jun,4.1,,
LAUST100000000000003,2019,M07,2019 Jul,4.1,,
LAUST100000000000003,2019,M08,2019 Aug,4.1,,
LAUST100000000000003,2019,M09,2019 Sep,3.9,,
LAUST100000000000003,2019,M10,2019 Oct,3.8,,
LAUST100000000000003,2019,M11,2019 Nov,3.5,,
LAUST100000000000003,2019,M12,2019 Dec,3.5,,
LAUST100000000000003,2020,M01,2020 Jan,4.2,,
LAUST100000000000003,2020,M02,2020 Feb,4,,
LAUST100000000000003,2020,M03,2020 Mar,5,,
LAUST100000000000003,2020,M04,2020 Apr,14.8,,
LAUST110000000000003,2018,M01,2018 Jan,5.9,,
LAUST110000000000003,2018,M02,2018 Feb,6,,
LAUST110000000000003,2018,M03,2018 Mar,5.7,,
LAUST110000000000003,2018,M04,2018 Apr,5.2,,
LAUST110000000000003,2018,M05,2018 May,5.4,,
LAUST110000000000003,2018,M06,2018 Jun,6.1,,
LAUST110000000000003,2018,M07,2018 Jul,6.1,,
LAUST110000000000003,2018,M08,2018 Aug,5.9,,
LAUST110000000000003,2018,M09,2018 Sep,5.7,,
LAUST110000000000003,2018,M10,2018 Oct,5.6,,
LAUST110000000000003,2018,M11,2018 Nov,5.4,,
LAUST110000000000003,2018,M12,2018 Dec,5.3,,
LAUST110000000000003,2019,M01,2019 Jan,6.2,,
LAUST110000000000003,2019,M02,2019 Feb,6,,
LAUST110000000000003,2019,M03,2019 Mar,5.6,,
LAUST110000000000003,2019,M04,2019 Apr,5.1,,
LAUST110000000000003,2019,M05,2019 May,5.2,,
LAUST110000000000003,2019,M06,2019 Jun,5.8,,
LAUST110000000000003,2019,M07,2019 Jul,5.8,,
LAUST110000000000003,2019,M08,2019 Aug,5.5,,
LAUST110000000000003,2019,M09,2019 Sep,5.4,,
LAUST110000000000003,2019,M10,2019 Oct,5.3,,
LAUST110000000000003,2019,M11,2019 Nov,5,,
LAUST110000000000003,2019,M12,2019 Dec,5,,
LAUST110000000000003,2020,M01,2020 Jan,5.1,,
LAUST110000000000003,2020,M02,2020 Feb,5.2,,
LAUST110000000000003,2020,M03,2020 Mar,5.9,,
LAUST110000000000003,2020,M04,2020 Apr,11.1,,
LAUST120000000000003,2018,M01,2018 Jan,4.1,,
LAUST120000000000003,2018,M02,2018 Feb,3.8,,
LAUST120000000000003,2018,M03,2018 Mar,3.6,,
LAUST120000000000003,2018,M04,2018 Apr,3.4,,
LAUST120000000000003,2018,M05,2018 May,3.4,,
LAUST120000000000003,2018,M06,2018 Jun,3.9,,
LAUST120000000000003,2018,M07,2018 Jul,3.8,,
LAUST120000000000003,2018,M08,2018 Aug,3.7,,
LAUST120000000000003,2018,M09,2018 Sep,3.4,,
LAUST120000000000003,2018,M10,2018 Oct,3.3,,
LAUST120000000000003,2018,M11,2018 Nov,3.3,,
LAUST120000000000003,2018,M12,2018 Dec,3.4,,
LAUST120000000000003,2019,M01,2019 Jan,3.8,,
LAUST120000000000003,2019,M02,2019 Feb,3.3,,
LAUST120000000000003,2019,M03,2019 Mar,3.2,,
LAUST120000000000003,2019,M04,2019 Apr,2.9,,
LAUST120000000000003,2019,M05,2019 May,3,,
LAUST120000000000003,2019,M06,2019 Jun,3.3,,
LAUST120000000000003,2019,M07,2019 Jul,3.4,,
LAUST120000000000003,2019,M08,2019 Aug,3.3,,
LAUST120000000000003,2019,M09,2019 Sep,2.9,,
LAUST120000000000003,2019,M10,2019 Oct,2.8,,
LAUST120000000000003,2019,M11,2019 Nov,2.7,,
LAUST120000000000003,2019,M12,2019 Dec,2.5,,
LAUST120000000000003,2020,M01,2020 Jan,3,,
LAUST120000000000003,2020,M02,2020 Feb,2.8,,
LAUST120000000000003,2020,M03,2020 Mar,4.3,,
LAUST120000000000003,2020,M04,2020 Apr,13.3,,
LAUST130000000000003,2018,M01,2018 Jan,4.5,,
LAUST130000000000003,2018,M02,2018 Feb,4.3,,
LAUST130000000000003,2018,M03,2018 Mar,4,,
LAUST130000000000003,2018,M04,2018 Apr,3.7,,
LAUST130000000000003,2018,M05,2018 May,3.7,,
LAUST130000000000003,2018,M06,2018 Jun,4.3,,
LAUST130000000000003,2018,M07,2018 Jul,4.2,,
LAUST130000000000003,2018,M08,2018 Aug,4.1,,
LAUST130000000000003,2018,M09,2018 Sep,3.6,,
LAUST130000000000003,2018,M10,2018 Oct,3.8,,
LAUST130000000000003,2018,M11,2018 Nov,3.5,,
LAUST130000000000003,2018,M12,2018 Dec,3.8,,
LAUST130000000000003,2019,M01,2019 Jan,4.2,,
LAUST130000000000003,2019,M02,2019 Feb,3.8,,
LAUST130000000000003,2019,M03,2019 Mar,3.6,,
LAUST130000000000003,2019,M04,2019 Apr,3.1,,
LAUST130000000000003,2019,M05,2019 May,3.3,,
LAUST130000000000003,2019,M06,2019 Jun,3.8,,
LAUST130000000000003,2019,M07,2019 Jul,3.8,,
LAUST130000000000003,2019,M08,2019 Aug,3.7,,
LAUST130000000000003,2019,M09,2019 Sep,3,,
LAUST130000000000003,2019,M10,2019 Oct,3.1,,
LAUST130000000000003,2019,M11,2019 Nov,2.8,,
LAUST130000000000003,2019,M12,2019 Dec,2.9,,
LAUST130000000000003,2020,M01,2020 Jan,3.5,,
LAUST130000000000003,2020,M02,2020 Feb,3.5,,
LAUST130000000000003,2020,M03,2020 Mar,4.5,,
LAUST130000000000003,2020,M04,2020 Apr,12.2,,
LAUST150000000000003,2018,M01,2018 Jan,2.3,,
LAUST150000000000003,2018,M02,2018 Feb,2.2,,
LAUST150000000000003,2018,M03,2018 Mar,2.3,,
LAUST150000000000003,2018,M04,2018 Apr,2.2,,
LAUST150000000000003,2018,M05,2018 May,2.2,,
LAUST150000000000003,2018,M06,2018 Jun,3,,
LAUST150000000000003,2018,M07,2018 Jul,2.6,,
LAUST150000000000003,2018,M08,2018 Aug,2.5,,
LAUST150000000000003,2018,M09,2018 Sep,2.8,,
LAUST150000000000003,2018,M10,2018 Oct,2.7,,
LAUST150000000000003,2018,M11,2018 Nov,2.8,,
LAUST150000000000003,2018,M12,2018 Dec,2.4,,
LAUST150000000000003,2019,M01,2019 Jan,2.9,,
LAUST150000000000003,2019,M02,2019 Feb,2.7,,
LAUST150000000000003,2019,M03,2019 Mar,2.7,,
LAUST150000000000003,2019,M04,2019 Apr,2.6,,
LAUST150000000000003,2019,M05,2019 May,2.6,,
LAUST150000000000003,2019,M06,2019 Jun,3.3,,
LAUST150000000000003,2019,M07,2019 Jul,2.8,,
LAUST150000000000003,2019,M08,2019 Aug,2.7,,
LAUST150000000000003,2019,M09,2019 Sep,2.8,,
LAUST150000000000003,2019,M10,2019 Oct,2.6,,
LAUST150000000000003,2019,M11,2019 Nov,2.6,,
LAUST150000000000003,2019,M12,2019 Dec,2.2,,
LAUST150000000000003,2020,M01,2020 Jan,2.9,,
LAUST150000000000003,2020,M02,2020 Feb,2.7,,
LAUST150000000000003,2020,M03,2020 Mar,2.3,,
LAUST150000000000003,2020,M04,2020 Apr,23.5,,
LAUST160000000000003,2018,M01,2018 Jan,4,,
LAUST160000000000003,2018,M02,2018 Feb,3.8,,
LAUST160000000000003,2018,M03,2018 Mar,3.6,,
LAUST160000000000003,2018,M04,2018 Apr,3,,
LAUST160000000000003,2018,M05,2018 May,2.5,,
LAUST160000000000003,2018,M06,2018 Jun,2.6,,
LAUST160000000000003,2018,M07,2018 Jul,2.6,,
LAUST160000000000003,2018,M08,2018 Aug,2.4,,
LAUST160000000000003,2018,M09,2018 Sep,2.3,,
LAUST160000000000003,2018,M10,2018 Oct,2.3,,
LAUST160000000000003,2018,M11,2018 Nov,2.8,,
LAUST160000000000003,2018,M12,2018 Dec,3,,
LAUST160000000000003,2019,M01,2019 Jan,4,,
LAUST160000000000003,2019,M02,2019 Feb,3.7,,
LAUST160000000000003,2019,M03,2019 Mar,3.5,,
LAUST160000000000003,2019,M04,2019 Apr,3,,
LAUST160000000000003,2019,M05,2019 May,2.6,,
LAUST160000000000003,2019,M06,2019 Jun,2.7,,
LAUST160000000000003,2019,M07,2019 Jul,2.7,,
LAUST160000000000003,2019,M08,2019 Aug,2.5,,
LAUST160000000000003,2019,M09,2019 Sep,2.3,,
LAUST160000000000003,2019,M10,2019 Oct,2.3,,
LAUST160000000000003,2019,M11,2019 Nov,2.8,,
LAUST160000000000003,2019,M12,2019 Dec,2.9,,
LAUST160000000000003,2020,M01,2020 Jan,3.5,,
LAUST160000000000003,2020,M02,2020 Feb,3.1,,
LAUST160000000000003,2020,M03,2020 Mar,3,,
LAUST160000000000003,2020,M04,2020 Apr,11.8,,
LAUST170000000000003,2018,M01,2018 Jan,5.1,,
LAUST170000000000003,2018,M02,2018 Feb,4.9,,
LAUST170000000000003,2018,M03,2018 Mar,4.4,,
LAUST170000000000003,2018,M04,2018 Apr,3.9,,
LAUST170000000000003,2018,M05,2018 May,3.7,,
LAUST170000000000003,2018,M06,2018 Jun,4.7,,
LAUST170000000000003,2018,M07,2018 Jul,4.5,,
LAUST170000000000003,2018,M08,2018 Aug,4.3,,
LAUST170000000000003,2018,M09,2018 Sep,3.9,,
LAUST170000000000003,2018,M10,2018 Oct,4.1,,
LAUST170000000000003,2018,M11,2018 Nov,4,,
LAUST170000000000003,2018,M12,2018 Dec,4.4,,
LAUST170000000000003,2019,M01,2019 Jan,5.3,,
LAUST170000000000003,2019,M02,2019 Feb,4.7,,
LAUST170000000000003,2019,M03,2019 Mar,4.4,,
LAUST170000000000003,2019,M04,2019 Apr,3.6,,
LAUST170000000000003,2019,M05,2019 May,3.5,,
LAUST170000000000003,2019,M06,2019 Jun,4.1,,
LAUST170000000000003,2019,M07,2019 Jul,4.2,,
LAUST170000000000003,2019,M08,2019 Aug,4,,
LAUST170000000000003,2019,M09,2019 Sep,3.5,,
LAUST170000000000003,2019,M10,2019 Oct,3.5,,
LAUST170000000000003,2019,M11,2019 Nov,3.4,,
LAUST170000000000003,2019,M12,2019 Dec,3.5,,
LAUST170000000000003,2020,M01,2020 Jan,4,,
LAUST170000000000003,2020,M02,2020 Feb,3.5,,
LAUST170000000000003,2020,M03,2020 Mar,4.2,,
LAUST170000000000003,2020,M04,2020 Apr,16.9,,
LAUST180000000000003,2018,M01,2018 Jan,3.7,,
LAUST180000000000003,2018,M02,2018 Feb,3.8,,
LAUST180000000000003,2018,M03,2018 Mar,3.6,,
LAUST180000000000003,2018,M04,2018 Apr,3.1,,
LAUST180000000000003,2018,M05,2018 May,3.2,,
LAUST180000000000003,2018,M06,2018 Jun,3.8,,
LAUST180000000000003,2018,M07,2018 Jul,3.6,,
LAUST180000000000003,2018,M08,2018 Aug,3.6,,
LAUST180000000000003,2018,M09,2018 Sep,3.1,,
LAUST180000000000003,2018,M10,2018 Oct,3.4,,
LAUST180000000000003,2018,M11,2018 Nov,3.4,,
LAUST180000000000003,2018,M12,2018 Dec,3.5,,
LAUST180000000000003,2019,M01,2019 Jan,4.2,,
LAUST180000000000003,2019,M02,2019 Feb,3.9,,
LAUST180000000000003,2019,M03,2019 Mar,3.7,,
LAUST180000000000003,2019,M04,2019 Apr,2.9,,
LAUST180000000000003,2019,M05,2019 May,3,,
LAUST180000000000003,2019,M06,2019 Jun,3.3,,
LAUST180000000000003,2019,M07,2019 Jul,3.5,,
LAUST180000000000003,2019,M08,2019 Aug,3.4,,
LAUST180000000000003,2019,M09,2019 Sep,2.8,,
LAUST180000000000003,2019,M10,2019 Oct,3,,
LAUST180000000000003,2019,M11,2019 Nov,3.1,,
LAUST180000000000003,2019,M12,2019 Dec,3,,
LAUST180000000000003,2020,M01,2020 Jan,3.6,,
LAUST180000000000003,2020,M02,2020 Feb,3.4,,
LAUST180000000000003,2020,M03,2020 Mar,3.2,,
LAUST180000000000003,2020,M04,2020 Apr,17.1,,
LAUST190000000000003,2018,M01,2018 Jan,3.7,,
LAUST190000000000003,2018,M02,2018 Feb,3.3,,
LAUST190000000000003,2018,M03,2018 Mar,3.1,,
LAUST190000000000003,2018,M04,2018 Apr,2.6,,
LAUST190000000000003,2018,M05,2018 May,2.2,,
LAUST190000000000003,2018,M06,2018 Jun,2.6,,
LAUST190000000000003,2018,M07,2018 Jul,2.5,,
LAUST190000000000003,2018,M08,2018 Aug,2.5,,
LAUST190000000000003,2018,M09,2018 Sep,2.2,,
LAUST190000000000003,2018,M10,2018 Oct,2,,
LAUST190000000000003,2018,M11,2018 Nov,2,,
LAUST190000000000003,2018,M12,2018 Dec,2.7,,
LAUST190000000000003,2019,M01,2019 Jan,3.5,,
LAUST190000000000003,2019,M02,2019 Feb,3.1,,
LAUST190000000000003,2019,M03,2019 Mar,3.2,,
LAUST190000000000003,2019,M04,2019 Apr,2.5,,
LAUST190000000000003,2019,M05,2019 May,2.4,,
LAUST190000000000003,2019,M06,2019 Jun,2.8,,
LAUST190000000000003,2019,M07,2019 Jul,2.8,,
LAUST190000000000003,2019,M08,2019 Aug,2.8,,
LAUST190000000000003,2019,M09,2019 Sep,2.4,,
LAUST190000000000003,2019,M10,2019 Oct,2.3,,
LAUST190000000000003,2019,M11,2019 Nov,2.4,,
LAUST190000000000003,2019,M12,2019 Dec,2.9,,
LAUST190000000000003,2020,M01,2020 Jan,3.7,,
LAUST190000000000003,2020,M02,2020 Feb,3.1,,
LAUST190000000000003,2020,M03,2020 Mar,3.6,,
LAUST190000000000003,2020,M04,2020 Apr,10.7,,
LAUST200000000000003,2018,M01,2018 Jan,3.7,,
LAUST200000000000003,2018,M02,2018 Feb,3.7,,
LAUST200000000000003,2018,M03,2018 Mar,3.5,,
LAUST200000000000003,2018,M04,2018 Apr,3.1,,
LAUST200000000000003,2018,M05,2018 May,3.1,,
LAUST200000000000003,2018,M06,2018 Jun,3.5,,
LAUST200000000000003,2018,M07,2018 Jul,3.8,,
LAUST200000000000003,2018,M08,2018 Aug,3.4,,
LAUST200000000000003,2018,M09,2018 Sep,2.9,,
LAUST200000000000003,2018,M10,2018 Oct,2.9,,
LAUST200000000000003,2018,M11,2018 Nov,2.9,,
LAUST200000000000003,2018,M12,2018 Dec,3,,
LAUST200000000000003,2019,M01,2019 Jan,3.7,,
LAUST200000000000003,2019,M02,2019 Feb,3.5,,
LAUST200000000000003,2019,M03,2019 Mar,3.4,,
LAUST200000000000003,2019,M04,2019 Apr,2.8,,
LAUST200000000000003,2019,M05,2019 May,3,,
LAUST200000000000003,2019,M06,2019 Jun,3.3,,
LAUST200000000000003,2019,M07,2019 Jul,3.8,,
LAUST200000000000003,2019,M08,2019 Aug,3.4,,
LAUST200000000000003,2019,M09,2019 Sep,2.7,,
LAUST200000000000003,2019,M10,2019 Oct,2.8,,
LAUST200000000000003,2019,M11,2019 Nov,2.9,,
LAUST200000000000003,2019,M12,2019 Dec,2.9,,
LAUST200000000000003,2020,M01,2020 Jan,3.4,,
LAUST200000000000003,2020,M02,2020 Feb,3.3,,
LAUST200000000000003,2020,M03,2020 Mar,2.9,,
LAUST200000000000003,2020,M04,2020 Apr,11.6,,
LAUST210000000000003,2018,M01,2018 Jan,4.8,,
LAUST210000000000003,2018,M02,2018 Feb,5,,
LAUST210000000000003,2018,M03,2018 Mar,4.7,,
LAUST210000000000003,2018,M04,2018 Apr,4.1,,
LAUST210000000000003,2018,M05,2018 May,4.3,,
LAUST210000000000003,2018,M06,2018 Jun,4.9,,
LAUST210000000000003,2018,M07,2018 Jul,4.8,,
LAUST210000000000003,2018,M08,2018 Aug,4.1,,
LAUST210000000000003,2018,M09,2018 Sep,4.1,,
LAUST210000000000003,2018,M10,2018 Oct,3.9,,
LAUST210000000000003,2018,M11,2018 Nov,3.6,,
LAUST210000000000003,2018,M12,2018 Dec,3.9,,
LAUST210000000000003,2019,M01,2019 Jan,4.8,,
LAUST210000000000003,2019,M02,2019 Feb,4.8,,
LAUST210000000000003,2019,M03,2019 Mar,4.7,,
LAUST210000000000003,2019,M04,2019 Apr,3.9,,
LAUST210000000000003,2019,M05,2019 May,4.2,,
LAUST210000000000003,2019,M06,2019 Jun,4.8,,
LAUST210000000000003,2019,M07,2019 Jul,4.8,,
LAUST210000000000003,2019,M08,2019 Aug,4.2,,
LAUST210000000000003,2019,M09,2019 Sep,3.8,,
LAUST210000000000003,2019,M10,2019 Oct,3.8,,
LAUST210000000000003,2019,M11,2019 Nov,3.8,,
LAUST210000000000003,2019,M12,2019 Dec,3.9,,
LAUST210000000000003,2020,M01,2020 Jan,4.8,,
LAUST210000000000003,2020,M02,2020 Feb,4.4,,
LAUST210000000000003,2020,M03,2020 Mar,5.3,,
LAUST210000000000003,2020,M04,2020 Apr,16.1,,
LAUST220000000000003,2018,M01,2018 Jan,4.9,,
LAUST220000000000003,2018,M02,2018 Feb,4.4,,
LAUST220000000000003,2018,M03,2018 Mar,4.5,,
LAUST220000000000003,2018,M04,2018 Apr,4.5,,
LAUST220000000000003,2018,M05,2018 May,4.8,,
LAUST220000000000003,2018,M06,2018 Jun,6.2,,
LAUST220000000000003,2018,M07,2018 Jul,5.7,,
LAUST220000000000003,2018,M08,2018 Aug,5.4,,
LAUST220000000000003,2018,M09,2018 Sep,4.9,,
LAUST220000000000003,2018,M10,2018 Oct,4.6,,
LAUST220000000000003,2018,M11,2018 Nov,4.3,,
LAUST220000000000003,2018,M12,2018 Dec,4.3,,
LAUST220000000000003,2019,M01,2019 Jan,5.2,,
